iter	RMSE
5724	0.07062183858
5725	0.07060685511
5726	0.07059624333
5727	0.07058562759
5728	0.0705817671
5729	0.07057652887
5730	0.07057583127
5731	0.07056872984
5732	0.0705647696
5733	0.07056467205
5734	0.07056114578
5735	0.0705499067
5736	0.07054567704
5737	0.07054132733
5738	0.07054056803
5739	0.07053584828
5740	0.070535029
5741	0.07053246236
5742	0.070518932
5743	0.07051883716
5744	0.07050628238
5745	0.07050295917
5746	0.07049794491
5747	0.07049114907
5748	0.07047553887
5749	0.07046666696
5750	0.07046593132
5751	0.07045988049
5752	0.07045693177
5753	0.07045559859
5754	0.07043811178
5755	0.07043380846
5756	0.07043351385
5757	0.07042505875
5758	0.0704038855
5759	0.07039750425
5760	0.07038624711
5761	0.07038009913
5762	0.07037252742
5763	0.0703648855
5764	0.07035806262
5765	0.07035797139
5766	0.07035721315
5767	0.07035518232
5768	0.07033993473
5769	0.07033823519
5770	0.07033314076
5771	0.07032921232
5772	0.07032849922
5773	0.07031617548
5774	0.07030996214
5775	0.07030115094
5776	0.07029382203
5777	0.07029192755
5778	0.07028176743
5779	0.07027288932
5780	0.07025528827
5781	0.07023863335
5782	0.07023458138
5783	0.07023066537
5784	0.07021916339
5785	0.07021154885
5786	0.07020647079
5787	0.07020397471
5788	0.07018723113
5789	0.07018010162
5790	0.07015653222
5791	0.07015152001
5792	0.07014657691
5793	0.07014180869
5794	0.0701362709
5795	0.07013149442
5796	0.07012677702
5797	0.07011993545
5798	0.07011936388
5799	0.07010221318
5800	0.07009422093
5801	0.07009013654
5802	0.07008223328
5803	0.07008081039
5804	0.07006813977
5805	0.07005174902
5806	0.07005166149
5807	0.07005094362
5808	0.07004880573
5809	0.0700484508
5810	0.07003632206
5811	0.07003195218
5812	0.07003119131
5813	0.07003074349
5814	0.07003042621
5815	0.07001608031
5816	0.07000682467
5817	0.0699986341
5818	0.06999299305
5819	0.06998406882
5820	0.06997309729
5821	0.06997207927
5822	0.06997166357
5823	0.06996572054
5824	0.06995356802
5825	0.06993023675
5826	0.06992956932
5827	0.06992053234
5828	0.06991999568
5829	0.06991956527
5830	0.06990099099
5831	0.06989532308
5832	0.06988708249
5833	0.06987823711
5834	0.06986847047
5835	0.06984869789
5836	0.06984065059
5837	0.06982189621
5838	0.06980394092
5839	0.06980246374
5840	0.06979730131
5841	0.06978128213
5842	0.06977297135
5843	0.06976300366
5844	0.06975223144
5845	0.06974022906
5846	0.06972688003
5847	0.0697246734
5848	0.06971756871
5849	0.06971356153
5850	0.0697035971
5851	0.06970352639
5852	0.06970291492
5853	0.06969772347
5854	0.06968934486
5855	0.06968330669
5856	0.06967971252
5857	0.06967809537
5858	0.06966014746
5859	0.06965951348
5860	0.06965808127
5861	0.06965673307
5862	0.069656301
5863	0.06965249394
5864	0.06964418715
5865	0.06964280894
5866	0.0696319692
5867	0.06962939942
5868	0.06962582961
5869	0.06962158207
5870	0.06960654222
5871	0.06960141082
5872	0.06959516765
5873	0.06959391427
5874	0.06958450401
5875	0.06957889245
5876	0.06956794517
5877	0.06956701611
5878	0.06956313995
5879	0.06954848923
5880	0.06953598607
5881	0.06953592973
5882	0.06952312712
5883	0.06951931367
5884	0.06951541888
5885	0.0695101541
5886	0.06951001333
5887	0.06950116183
5888	0.06949400641
5889	0.06948593432
5890	0.06947654423
5891	0.06946261273
5892	0.06946204201
5893	0.06945765153
5894	0.06945297245
5895	0.06945177598
5896	0.06944829809
5897	0.0694463864
5898	0.06943851574
5899	0.06942902946
5900	0.06942027657
5901	0.0694126293
5902	0.06940855321
5903	0.06939096922
5904	0.06937947911
5905	0.06937567185
5906	0.06937081235
5907	0.06935439554
5908	0.0693449553
5909	0.06934286272
5910	0.06933784421
5911	0.06932800395
5912	0.06932417325
5913	0.06930965709
5914	0.06930549546
5915	0.06929416386
5916	0.06928534092
5917	0.06927042033
5918	0.06925644236
5919	0.06925529075
5920	0.06924990087
5921	0.06924656365
5922	0.06924625834
5923	0.06923566477
5924	0.06922956957
5925	0.06921578889
5926	0.06921243461
5927	0.06919924104
5928	0.06919076482
5929	0.06917467246
5930	0.06917419113
5931	0.06915398812
5932	0.06915351732
5933	0.06914940654
5934	0.06914181669
5935	0.06913220517
5936	0.06912643511
5937	0.06912404292
5938	0.06911955492
5939	0.06911926833
5940	0.06910521516
5941	0.06909530084
5942	0.06908813462
5943	0.06908219253
5944	0.0690732063
5945	0.0690658073
5946	0.06905267469
5947	0.06905177249
5948	0.06904652788
5949	0.06903302075
5950	0.06902052839
5951	0.06901919732
5952	0.06901887975
5953	0.06901809269
5954	0.0690125851
5955	0.06901196633
5956	0.06901152469
5957	0.06901130557
5958	0.06899792167
5959	0.06899572808
5960	0.06899565279
5961	0.06898114549
5962	0.06897356048
5963	0.0689716923
5964	0.06897038087
5965	0.0689680635
5966	0.06896623838
5967	0.06896109834
5968	0.06895700064
5969	0.06894288115
5970	0.0689363856
5971	0.06893335638
5972	0.06893175401
5973	0.06891737652
5974	0.06890121542
5975	0.06888879768
5976	0.06888846622
5977	0.06887911828
5978	0.06887203865
5979	0.0688626611
5980	0.06885507084
5981	0.06884925599
5982	0.06884909739
5983	0.06884453224
5984	0.06883945761
5985	0.06883170197
5986	0.06882386549
5987	0.06881102652
5988	0.06880071306
5989	0.06879868189
5990	0.06879849914
5991	0.06879014205
5992	0.06877655848
5993	0.0687669586
5994	0.06876185547
5995	0.06874888371
5996	0.06873860124
5997	0.06872941908
5998	0.06871599419
5999	0.06870472017
